rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
58,ministero-salute,Ministero della Salute,https://github.com/ministero-salute,Organization,PA,Italy,False,80,76.0,4.0,0.052632,103,103.0,0.0,437,437.0,0.0,4.2105,4.2105,0.0,0.0,2026-08-15
59,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,190,187.0,3.0,0.016043,37,37.0,0.0,5045,5021.0,24.0,4.0845,3.1579,0.0,0.9266,2026-08-15
60,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,299,297.0,2.0,0.006734,39,39.0,0.0,9745,9698.0,47.0,3.9199,2.1053,0.0,1.8147,2026-08-15
61,pralab,PRALab,https://github.com/pralab,Organization,N/D,"Cagliari, Italy",False,60,60.0,0.0,0.0,31,30.0,1.0,814,805.0,9.0,3.6808,0.0,3.3333,0.3475,2026-08-15
62,VicidominiLab,Vicidomini Lab,https://github.com/VicidominiLab,Organization,N/D,"Genova, Italy",False,39,39.0,0.0,0.0,32,31.0,1.0,75,74.0,1.0,3.3719,0.0,3.3333,0.0386,2026-08-15
63,ICTP,International Centre for Theoretical Physics,https://github.com/ICTP,Organization,N/D,Italy,False,53,53.0,0.0,0.0,10,9.0,1.0,80,80.0,0.0,3.3333,0.0,3.3333,0.0,2026-08-15
64,zupit-it,Zupit,https://github.com/zupit-it,Organization,N/D,Italy,False,40,40.0,0.0,0.0,17,16.0,1.0,6,6.0,0.0,3.3333,0.0,3.3333,0.0,2026-08-15
65,RegestaItalia,RegGitHub,https://github.com/RegestaItalia,Organization,N/D,Italy,False,39,39.0,0.0,0.0,36,35.0,1.0,21,21.0,0.0,3.3333,0.0,3.3333,0.0,2026-08-15
66,ChibiOS,ChibiOS,https://github.com/ChibiOS,Organization,N/D,Italy,False,116,113.0,3.0,0.026549,4,4.0,0.0,1037,1034.0,3.0,3.2737,3.1579,0.0,0.1158,2026-08-15
67,Il-Libro-Open-Source,Il Libro Open Source,https://github.com/Il-Libro-Open-Source,Organization,N/D,Italy,False,209,206.0,3.0,0.014563,4,4.0,0.0,427,426.0,1.0,3.1965,3.1579,0.0,0.0386,2026-08-15
68,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,101,98.0,3.0,0.030612,90,90.0,0.0,671,670.0,1.0,3.1965,3.1579,0.0,0.0386,2026-08-15
69,TwentyTwoHW,TwentyTwo Devices,https://github.com/TwentyTwoHW,Organization,N/D,Italy,False,52,49.0,3.0,0.061224,7,7.0,0.0,55,55.0,0.0,3.1579,3.1579,0.0,0.0,2026-08-15
70,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,85,84.0,1.0,0.011905,17,17.0,0.0,2397,2351.0,46.0,2.8287,1.0526,0.0,1.7761,2026-08-15
71,monocasual,Monocasual Laboratories,https://github.com/monocasual,Organization,N/D,Italy,False,47,45.0,2.0,0.044444,16,16.0,0.0,2108,2091.0,17.0,2.7616,2.1053,0.0,0.6564,2026-08-15
72,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,73,72.0,1.0,0.013889,1,1.0,0.0,3874,3831.0,43.0,2.7129,1.0526,0.0,1.6602,2026-08-15
73,RealityNet,RealityNet,https://github.com/RealityNet,Organization,N/D,Italy,False,112,110.0,2.0,0.018182,9,9.0,0.0,1794,1779.0,15.0,2.6844,2.1053,0.0,0.5792,2026-08-15
74,SapienzaNLP,Sapienza NLP group,https://github.com/SapienzaNLP,Organization,N/D,"Rome, Italy",False,137,135.0,2.0,0.014815,85,85.0,0.0,1482,1472.0,10.0,2.4914,2.1053,0.0,0.3861,2026-08-15
75,informatici,Informatici Senza Frontiere,https://github.com/informatici,Organization,N/D,Italy,False,110,108.0,2.0,0.018519,20,20.0,0.0,944,935.0,9.0,2.4528,2.1053,0.0,0.3475,2026-08-15
76,EtheaDev,Ethea S.r.l.,https://github.com/EtheaDev,Organization,N/D,Italy,False,183,181.0,2.0,0.01105,21,21.0,0.0,1999,1991.0,8.0,2.4141,2.1053,0.0,0.3089,2026-08-15
77,TheWebScrapingClub,The Web Scraping Club,https://github.com/TheWebScrapingClub,Organization,N/D,Italy,False,173,171.0,2.0,0.011696,6,6.0,0.0,1984,1977.0,7.0,2.3755,2.1053,0.0,0.2703,2026-08-15
78,arkemis,Arkemis,https://github.com/arkemis,Organization,N/D,Italy,False,58,56.0,2.0,0.035714,17,17.0,0.0,193,188.0,5.0,2.2983,2.1053,0.0,0.1931,2026-08-15
79,edge-group-polito,EDGE Group - PoliTO,https://github.com/edge-group-polito,Organization,N/D,Italy,False,49,47.0,2.0,0.042553,47,47.0,0.0,99,94.0,5.0,2.2983,2.1053,0.0,0.1931,2026-08-15
80,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,106,104.0,2.0,0.019231,13,13.0,0.0,107,104.0,3.0,2.2211,2.1053,0.0,0.1158,2026-08-15
81,pythonitalia,Python Italia,https://github.com/pythonitalia,Organization,N/D,Italy,False,91,89.0,2.0,0.022472,45,45.0,0.0,266,263.0,3.0,2.2211,2.1053,0.0,0.1158,2026-08-15
82,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,41,39.0,2.0,0.051282,17,17.0,0.0,104,101.0,3.0,2.2211,2.1053,0.0,0.1158,2026-08-15
83,meetecho,Meetecho,https://github.com/meetecho,Organization,N/D,"Napoli, Italy",False,161,160.0,1.0,0.00625,18,18.0,0.0,9818,9790.0,28.0,2.1337,1.0526,0.0,1.0811,2026-08-15
84,openforis,Open Foris,https://github.com/openforis,Organization,N/D,"Rome, Italy",False,129,127.0,2.0,0.015748,60,60.0,0.0,622,622.0,0.0,2.1053,2.1053,0.0,0.0,2026-08-15
85,UNICT-DMI,UNICT Devs,https://github.com/UNICT-DMI,Organization,N/D,Italy,False,102,100.0,2.0,0.02,52,52.0,0.0,319,319.0,0.0,2.1053,2.1053,0.0,0.0,2026-08-15
86,cegeka,Cegeka,https://github.com/cegeka,Organization,N/D,"Belgium, Netherlands, Romania, Germany, Austria, Italy, Czech Republic",False,66,64.0,2.0,0.03125,202,202.0,0.0,131,131.0,0.0,2.1053,2.1053,0.0,0.0,2026-08-15
87,Datamasters-it,DataMasters.it,https://github.com/Datamasters-it,Organization,N/D,"Bari, Italy",False,46,44.0,2.0,0.045455,11,11.0,0.0,10,10.0,0.0,2.1053,2.1053,0.0,0.0,2026-08-15
88,CoralMC-It,CoralMC,https://github.com/CoralMC-It,Organization,N/D,Italy,False,44,42.0,2.0,0.047619,1,1.0,0.0,0,0.0,0.0,2.1053,2.1053,0.0,0.0,2026-08-15
89,antares-sql,Antares SQL,https://github.com/antares-sql,Organization,N/D,Italy,False,66,65.0,1.0,0.015385,5,5.0,0.0,2680,2666.0,14.0,1.5932,1.0526,0.0,0.5405,2026-08-15
90,AIRLab-POLIMI,AIRLab@POLIMI,https://github.com/AIRLab-POLIMI,Organization,N/D,"Politecnico di Milano - Piazza Leonardo da Vinci, 32 - Milan - Italy",False,81,80.0,1.0,0.0125,105,105.0,0.0,496,485.0,11.0,1.4773,1.0526,0.0,0.4247,2026-08-15
91,downthemall,DownThemAll!,https://github.com/downthemall,Organization,N/D,Italy/Germany,False,46,45.0,1.0,0.022222,9,9.0,0.0,1758,1748.0,10.0,1.4387,1.0526,0.0,0.3861,2026-08-15
92,Schroedinger-Hat,Schrödinger Hat,https://github.com/Schroedinger-Hat,Organization,N/D,Italy,False,218,218.0,0.0,0.0,33,33.0,0.0,1644,1609.0,35.0,1.3514,0.0,0.0,1.3514,2026-08-15
93,volumio,Volumio Srl,https://github.com/volumio,User,N/D,Firenze - Italia,False,1067,1066.0,1.0,0.000938,135,135.0,0.0,2387,2380.0,7.0,1.3229,1.0526,0.0,0.2703,2026-08-15
94,hack-gpon,hack-gpon,https://github.com/hack-gpon,Organization,N/D,Italy,False,71,70.0,1.0,0.014286,8,8.0,0.0,359,353.0,6.0,1.2843,1.0526,0.0,0.2317,2026-08-15
95,sighupio,SIGHUP,https://github.com/sighupio,Organization,N/D,Italy,False,62,61.0,1.0,0.016393,54,54.0,0.0,2351,2345.0,6.0,1.2843,1.0526,0.0,0.2317,2026-08-15
96,prisma-lab,Prisma Lab,https://github.com/prisma-lab,Organization,N/D,"Naples, Italy",False,53,52.0,1.0,0.019231,38,38.0,0.0,139,134.0,5.0,1.2457,1.0526,0.0,0.1931,2026-08-15
97,mesh-iit,MESH,https://github.com/mesh-iit,Organization,N/D,Italy,False,107,106.0,1.0,0.009434,57,57.0,0.0,387,384.0,3.0,1.1685,1.0526,0.0,0.1158,2026-08-15
98,sftpgo,SFTPGo,https://github.com/sftpgo,Organization,N/D,Italy,False,56,55.0,1.0,0.018182,13,13.0,0.0,84,81.0,3.0,1.1685,1.0526,0.0,0.1158,2026-08-15
99,ami-iit,Artificial and Mechanical Intelligence ,https://github.com/ami-iit,Organization,N/D,Italy,False,255,254.0,1.0,0.003937,168,168.0,0.0,613,611.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
100,datocms,DatoCMS,https://github.com/datocms,Organization,N/D,Italy,False,87,86.0,1.0,0.011628,95,95.0,0.0,1306,1304.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
101,OliCyberIT,Olimpiadi Italiane di Cybersecurity,https://github.com/OliCyberIT,Organization,N/D,Italy,False,71,70.0,1.0,0.014286,1,1.0,0.0,71,69.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
102,ECSC2024,ECSC2024,https://github.com/ECSC2024,Organization,N/D,Italy,False,51,50.0,1.0,0.02,3,3.0,0.0,133,131.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
103,necst,NECSTLab,https://github.com/necst,Organization,N/D,"Milan, Italy",False,51,50.0,1.0,0.02,132,132.0,0.0,681,679.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
104,AidaDSP,Aida DSP,https://github.com/AidaDSP,Organization,N/D,Turin (Italy),False,50,49.0,1.0,0.020408,6,6.0,0.0,403,401.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
105,event-driven-robotics,Event Driven Perception for Robotics,https://github.com/event-driven-robotics,Organization,N/D,"Genova, Italy",False,48,47.0,1.0,0.021277,71,71.0,0.0,192,190.0,2.0,1.1299,1.0526,0.0,0.0772,2026-08-15
106,krateoplatformops,Krateo PlatformOps,https://github.com/krateoplatformops,Organization,N/D,Italy,False,78,77.0,1.0,0.012987,213,213.0,0.0,343,342.0,1.0,1.0912,1.0526,0.0,0.0386,2026-08-15
107,ventunobtc,Ventuno ,https://github.com/ventunobtc,Organization,N/D,Italy,False,41,40.0,1.0,0.025,11,11.0,0.0,36,35.0,1.0,1.0912,1.0526,0.0,0.0386,2026-08-15
108,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,318,317.0,1.0,0.003155,30,30.0,0.0,390,390.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
109,cybersecurity-polito,Cybersecurity @ PoliTO,https://github.com/cybersecurity-polito,Organization,N/D,Italy,False,159,158.0,1.0,0.006329,7,7.0,0.0,5,6.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
110,polito-informatica, Informatica (Politecnico di Torino),https://github.com/polito-informatica,Organization,N/D,Italy,False,157,156.0,1.0,0.00641,7,7.0,0.0,91,91.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
111,ASEM-S-R-L,ASEM S.r.l,https://github.com/ASEM-S-R-L,Organization,N/D,Italy,False,105,104.0,1.0,0.009615,0,0.0,0.0,0,0.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
112,nephila,Nephila,https://github.com/nephila,Organization,N/D,"Italy, United Kingdom, Switzerland",False,95,94.0,1.0,0.010638,117,117.0,0.0,1845,1850.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
113,unipr-org,unipr-org,https://github.com/unipr-org,Organization,N/D,Italy,False,90,89.0,1.0,0.011236,35,35.0,0.0,52,52.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
114,immobiliare,Immobiliare Labs,https://github.com/immobiliare,Organization,N/D,"Rome, Italy",False,86,85.0,1.0,0.011765,39,39.0,0.0,3042,3043.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
115,CybersecNatLab,CINI Cybersecurity National Lab,https://github.com/CybersecNatLab,Organization,N/D,Italy,False,68,67.0,1.0,0.014925,4,4.0,0.0,153,153.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
116,robotics-knowledgebase-iit,Robotics Knowledge Base at IIT,https://github.com/robotics-knowledgebase-iit,Organization,N/D,Italy,False,66,65.0,1.0,0.015385,0,0.0,0.0,0,0.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
117,Sapienza-ACSAI,ACSAI Sapienza,https://github.com/Sapienza-ACSAI,Organization,N/D,Italy,False,61,60.0,1.0,0.016667,12,12.0,0.0,6,6.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
118,openapi-it,OpenApi,https://github.com/openapi-it,Organization,N/D,Italy,False,60,59.0,1.0,0.016949,4,4.0,0.0,3,3.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
119,deltatre-innovation-lab,Deltatre Innovation Lab,https://github.com/deltatre-innovation-lab,Organization,N/D,Italy,False,53,52.0,1.0,0.019231,0,0.0,0.0,0,0.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
120,openpolis,Openpolis,https://github.com/openpolis,Organization,Civic tech,"Roma, Italia",False,52,51.0,1.0,0.019608,70,71.0,0.0,216,467.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
121,satispay-tech,Satispay Tech,https://github.com/satispay-tech,Organization,N/D,Italy,False,48,47.0,1.0,0.021277,0,0.0,0.0,0,0.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
122,PoliNetworkOrg,PoliNetwork APS,https://github.com/PoliNetworkOrg,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,64,64.0,0.0,48,48.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
123,drindrin-tech,DrinDrin,https://github.com/drindrin-tech,Organization,N/D,Italy,False,43,42.0,1.0,0.02381,0,0.0,0.0,0,0.0,0.0,1.0526,1.0526,0.0,0.0,2026-08-15
