rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,227,210.0,17.0,0.080952,49,39.0,10.0,254,211.0,43.0,44.6749,18.3784,25.0,1.2965,2026-08-02
2,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,216,207.0,9.0,0.043478,76,64.0,12.0,1687,1583.0,104.0,42.8654,9.7297,30.0,3.1357,2026-08-02
3,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,180,170.0,10.0,0.058824,4,4.0,0.0,19382,18387.0,995.0,40.8108,10.8108,0.0,30.0,2026-08-02
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,584,547.0,37.0,0.067642,6,6.0,0.0,2,1.0,1.0,40.0302,40.0,0.0,0.0302,2026-08-02
5,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1908,1880.0,28.0,0.014894,432,431.0,1.0,6731,6700.0,31.0,33.7049,30.2703,2.5,0.9347,2026-08-02
6,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,698,673.0,25.0,0.037147,34,33.0,1.0,1852,1762.0,90.0,32.2406,27.027,2.5,2.7136,2026-08-02
7,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2295,2272.0,23.0,0.010123,139,139.0,0.0,6202,5981.0,221.0,31.5282,24.8649,0.0,6.6633,2026-08-02
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,53,38.0,15.0,0.394737,1,1.0,0.0,1246,947.0,299.0,25.2313,16.2162,0.0,9.0151,2026-08-02
9,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,111,94.0,17.0,0.180851,67,66.0,1.0,3155,3071.0,84.0,23.411,18.3784,2.5,2.5327,2026-08-02
10,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,46,39.0,7.0,0.179487,21,19.0,2.0,4045,3806.0,239.0,19.7736,7.5676,5.0,7.206,2026-08-02
