rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2341,2305.0,36.0,0.015618,149,139.0,10.0,6414,6232.0,182.0,76.6102,40.0,30.0,6.6102,2026-09-10
2,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,56,49.0,7.0,0.142857,23,22.0,1.0,4945,4119.0,826.0,40.7778,7.7778,3.0,30.0,2026-09-10
3,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,621,597.0,24.0,0.040201,6,6.0,0.0,2,2.0,0.0,26.6667,26.6667,0.0,0.0,2026-09-10
4,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,448,425.0,23.0,0.054118,3,3.0,0.0,89,89.0,0.0,25.5556,25.5556,0.0,0.0,2026-09-10
5,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,194,185.0,9.0,0.048649,4,4.0,0.0,19929,19560.0,369.0,23.4019,10.0,0.0,13.4019,2026-09-10
6,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,247,233.0,14.0,0.060086,51,49.0,2.0,280,263.0,17.0,22.173,15.5556,6.0,0.6174,2026-09-10
7,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1927,1911.0,16.0,0.008373,433,432.0,1.0,6764,6734.0,30.0,21.8674,17.7778,3.0,1.0896,2026-09-10
8,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,306,298.0,8.0,0.026846,42,39.0,3.0,9793,9730.0,63.0,20.177,8.8889,9.0,2.2881,2026-09-10
9,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,134,128.0,6.0,0.046875,39,35.0,4.0,70,54.0,16.0,19.2478,6.6667,12.0,0.5811,2026-09-10
10,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,328,325.0,3.0,0.009231,780,775.0,5.0,1706,1693.0,13.0,18.8055,3.3333,15.0,0.4722,2026-09-10
11,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,27,21.0,6.0,39,39.0,0.0,18.0,0.0,18.0,0.0,2026-09-10
12,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,197,193.0,4.0,0.020725,118,114.0,4.0,4984,4951.0,33.0,17.643,4.4444,12.0,1.1985,2026-09-10
13,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,712,700.0,12.0,0.017143,34,34.0,0.0,1926,1859.0,67.0,15.7667,13.3333,0.0,2.4334,2026-09-10
14,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,47,47.0,0.0,0.0,105,100.0,5.0,280,278.0,2.0,15.0726,0.0,15.0,0.0726,2026-09-10
15,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,79,71.0,8.0,0.112676,26,24.0,2.0,222,218.0,4.0,15.0342,8.8889,6.0,0.1453,2026-09-10
16,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,836,823.0,13.0,0.015796,5,5.0,0.0,20,20.0,0.0,14.4444,14.4444,0.0,0.0,2026-09-10
