rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,202,161.0,41.0,0.254658,38,18.0,20.0,204,82.0,122.0,62.2146,31.5385,30.0,0.6762,2026-06-23
2,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,159,124.0,35.0,0.282258,4,4.0,0.0,16975,11562.0,5413.0,56.9231,26.9231,0.0,30.0,2026-06-23
3,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,536,484.0,52.0,0.107438,6,6.0,0.0,1,1.0,0.0,40.0,40.0,0.0,0.0,2026-06-23
4,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2256,2219.0,37.0,0.016674,139,133.0,6.0,5950,5846.0,104.0,38.0379,28.4615,9.0,0.5764,2026-06-23
5,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1876,1854.0,22.0,0.011866,430,426.0,4.0,6688,6670.0,18.0,23.0228,16.9231,6.0,0.0998,2026-06-23
6,virgili0,Virgilio Data Science,https://github.com/virgili0,Organization,N/D,Italy,False,118,96.0,22.0,0.229167,1,1.0,0.0,14728,14339.0,389.0,19.079,16.9231,0.0,2.1559,2026-06-23
7,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,320,315.0,5.0,0.015873,765,755.0,10.0,1672,1662.0,10.0,18.9016,3.8462,15.0,0.0554,2026-06-23
8,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,207,191.0,16.0,0.08377,62,61.0,1.0,1560,1470.0,90.0,14.3065,12.3077,1.5,0.4988,2026-06-23
9,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,666,648.0,18.0,0.027778,33,33.0,0.0,1741,1685.0,56.0,14.1565,13.8462,0.0,0.3104,2026-06-23
10,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,104,89.0,15.0,0.168539,13,13.0,0.0,101,113.0,0.0,11.5385,11.5385,0.0,0.0,2026-06-23
11,ondata,onData,https://github.com/ondata,Organization,N/D,Italy,False,127,118.0,9.0,0.076271,139,137.0,2.0,776,726.0,50.0,10.2002,6.9231,3.0,0.2771,2026-06-23
12,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,804,791.0,13.0,0.016435,5,5.0,0.0,20,19.0,1.0,10.0055,10.0,0.0,0.0055,2026-06-23
13,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,61,56.0,5.0,0.089286,21,17.0,4.0,210,199.0,11.0,9.9071,3.8462,6.0,0.061,2026-06-23
14,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,147,142.0,5.0,0.035211,154,150.0,4.0,335,328.0,7.0,9.8849,3.8462,6.0,0.0388,2026-06-23
15,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,410,398.0,12.0,0.030151,3,3.0,0.0,82,82.0,0.0,9.2308,9.2308,0.0,0.0,2026-06-23
16,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,316,307.0,9.0,0.029316,30,30.0,0.0,390,377.0,13.0,6.9951,6.9231,0.0,0.072,2026-06-23
17,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,121,114.0,7.0,0.061404,34,33.0,1.0,54,36.0,18.0,6.9844,5.3846,1.5,0.0998,2026-06-23
18,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,427,418.0,9.0,0.021531,29,41.0,0.0,831,1615.0,0.0,6.9231,6.9231,0.0,0.0,2026-06-23
19,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,93,87.0,6.0,0.068966,63,62.0,1.0,3057,3022.0,35.0,6.3094,4.6154,1.5,0.194,2026-06-23
20,polito,Politecnico di Torino,https://github.com/polito,Organization,N/D,Italy,False,234,228.0,6.0,0.026316,9,8.0,1.0,222,219.0,3.0,6.132,4.6154,1.5,0.0166,2026-06-23
21,noi-techpark,NOI Techpark - Südtirol / Alto Adige,https://github.com/noi-techpark,Organization,N/D,"Italy, South Tyrol, 39100 Bolzano/Bozen, Volta street 13/A",False,67,65.0,2.0,0.030769,257,254.0,3.0,208,206.0,2.0,6.0495,1.5385,4.5,0.0111,2026-06-23
22,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,83,78.0,5.0,0.064103,17,16.0,1.0,2306,2243.0,63.0,5.6953,3.8462,1.5,0.3492,2026-06-23
23,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,188,181.0,7.0,0.038674,37,37.0,0.0,5003,4951.0,52.0,5.6728,5.3846,0.0,0.2882,2026-06-23
24,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,139,136.0,3.0,0.022059,52,50.0,2.0,2367,2345.0,22.0,5.4296,2.3077,3.0,0.1219,2026-06-23
